# GW150914 time-1126259462.44 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
 -0.000791,  1.888386, -0.054848,  0.100776, -0.574883
 -0.000547,  1.891040,  0.267357,  0.102370, -0.421629
 -0.000303,  1.762403,  0.573249,  0.101596, -0.255684
 -0.000059,  1.537036,  0.798278,  0.099923, -0.096582
  0.000185,  1.259361,  0.892132,  0.098814,  0.040213
  0.000430,  0.974429,  0.826878,  0.099479,  0.144630
  0.000674,  0.719615,  0.601467,  0.102692,  0.212381
  0.000918,  0.518896,  0.242162,  0.108666,  0.244517
  0.001162,  0.380444, -0.201317,  0.117034,  0.246351
  0.001406,  0.297577, -0.663698,  0.126897,  0.225984
  0.001650,  0.252585, -1.075111,  0.136952,  0.192726
  0.001894,  0.222509, -1.373083,  0.145674,  0.155631
  0.002139,  0.185554, -1.513068,  0.151518,  0.122335
  0.002383,  0.126633, -1.475447,  0.153128,  0.098300
  0.002627,  0.040710, -1.268027,  0.149515,  0.086501
  0.002871, -0.066676, -0.924226,  0.140189,  0.087513
  0.003115, -0.181519, -0.497683,  0.125231,  0.099908
  0.003359, -0.285324, -0.054019,  0.105292,  0.120857
  0.003603, -0.359990,  0.339446,  0.081531,  0.146802
  0.003848, -0.392570,  0.624641,  0.055483,  0.174094
  0.004092, -0.378743,  0.762256,  0.028893,  0.199515
  0.004336, -0.323928,  0.737602,  0.003520,  0.220631
  0.004580, -0.241579,  0.561517, -0.019050,  0.235949
  0.004824, -0.149150,  0.266418, -0.037571,  0.244910
  0.005068, -0.063124, -0.101228, -0.051252,  0.247732
  0.005312,  0.005183, -0.490030, -0.059819,  0.245165
  0.005557,  0.051650, -0.852076, -0.063502,  0.238198
  0.005801,  0.078684, -1.148686, -0.062962,  0.227783
  0.006045,  0.092336, -1.352749, -0.059172,  0.214602
  0.006289,  0.098469, -1.448353, -0.053259,  0.198918
  0.006533,  0.099628, -1.429277, -0.046342,  0.180519
  0.006777,  0.093990, -1.297632, -0.039396,  0.158763
  0.007021,  0.076863, -1.063150, -0.033139,  0.132718
  0.007266,  0.044001, -0.742886, -0.027988,  0.101371
  0.007510, -0.005006, -0.360831, -0.024066,  0.063869
  0.007754, -0.065057,  0.053158, -0.021257,  0.019778
  0.007998, -0.126426,  0.465620, -0.019303, -0.030703
  0.008242, -0.177782,  0.843093, -0.017915, -0.086596
  0.008486, -0.209988,  1.156447, -0.016872, -0.146094
  0.008730, -0.219231,  1.384836, -0.016093, -0.206627
  0.008975, -0.208305,  1.518142, -0.015663, -0.265050
  0.009219, -0.185503,  1.557343, -0.015811, -0.317924
  0.009463, -0.161507,  1.512840, -0.016849, -0.361866
  0.009707, -0.145540,  1.401122, -0.019069, -0.393930
  0.009951, -0.142363,  1.240318, -0.022652, -0.411955
  0.010195, -0.151182,  1.045424, -0.027574, -0.414838
  0.010439, -0.166703,  0.824446, -0.033562, -0.402691
  0.010684, -0.181726,  0.576877, -0.040089, -0.376859
  0.010928, -0.190195,  0.295583, -0.046435, -0.339785
  0.011172, -0.189522, -0.028050, -0.051780, -0.294754
  0.011416, -0.181365, -0.397137, -0.055343, -0.245538
  0.011660, -0.170664, -0.802859, -0.056517, -0.195996
  0.011904, -0.163408, -1.220942, -0.054991, -0.149690
  0.012148, -0.164049, -1.612724, -0.050825, -0.109548
  0.012393, -0.173477, -1.931168, -0.044471, -0.077636
  0.012637, -0.188279, -2.130608, -0.036720, -0.055040
  0.012881, -0.201576, -2.177494, -0.028601, -0.041869
  0.013125, -0.205129, -2.058750, -0.021225, -0.037366
  0.013369, -0.191954, -1.785094, -0.015620, -0.040086
  0.013613, -0.158467, -1.388494, -0.012568, -0.048117
  0.013857, -0.105392, -0.915024, -0.012489, -0.059309
  0.014102, -0.037150, -0.415657, -0.015369, -0.071468
  0.014346,  0.039869,  0.062349, -0.020772, -0.082521
  0.014590,  0.119120,  0.481502, -0.027901, -0.090623
  0.014834,  0.194782,  0.816801, -0.035727, -0.094223
  0.015078,  0.261455,  1.055457, -0.043142, -0.092101
  0.015322,  0.313278,  1.194625, -0.049118, -0.083377
  0.015566,  0.343359,  1.238322, -0.052850, -0.067522
  0.015810,  0.344117,  1.194675, -0.053857, -0.044353
  0.016055,  0.308683,  1.074260, -0.052020, -0.014044
  0.016299,  0.232988,  0.889828, -0.047566,  0.022883
  0.016543,  0.117730,  0.657125, -0.041003,  0.065575
  0.016787, -0.030718,  0.396209, -0.033012,  0.112878
  0.017031, -0.200956,  0.132338, -0.024322,  0.163397
  0.017275, -0.378399, -0.104638, -0.015595,  0.215567
  0.017519, -0.547319, -0.283165, -0.007334,  0.267730
  0.017764, -0.692040, -0.375055,  0.000172,  0.318219
  0.018008, -0.796944, -0.361495,  0.006856,  0.365413
  0.018252, -0.846070, -0.238045,  0.012841,  0.407779
  0.018496, -0.823908, -0.016750,  0.018368,  0.443888
  0.018740, -0.718713,  0.275526,  0.023713,  0.472408
  0.018984, -0.528070,  0.602059,  0.029096,  0.492099
  0.019228, -0.264544,  0.922891,  0.034600,  0.501810
  0.019473,  0.041750,  1.201227,  0.040125,  0.500511
  0.019717,  0.346014,  1.408217,  0.045365,  0.487355
  0.019961,  0.597210,  1.525647,  0.049832,  0.461789
  0.020205,  0.749780,  1.546791,  0.052907,  0.423680
  0.020449,  0.775071,  1.476078,  0.053925,  0.373458
  0.020693,  0.669170,  1.328204,  0.052274,  0.312240
  0.020937,  0.455116,  1.126888,  0.047497,  0.241890
  0.021182,  0.179024,  0.902767,  0.039392,  0.165013
  0.021426, -0.098977,  0.689605,  0.028092,  0.084842
